interval_start_time,CAISO_system_load,temp_forecast_dayahead_bakersfield,temp_forecast_dayahead_los_angeles,temp_forecast_dayahead_san_francisco,dewpoint_forecast_dayahead_bakersfield,dewpoint_forecast_dayahead_los_angeles,dewpoint_forecast_dayahead_san_francisco
2020-01-13 13:00:00-08:00,22838.0,53.0,58.0,56.0,37.0,45.0,44.0
2020-01-13 14:00:00-08:00,23111.0,53.7,57.3,56.0,37.7,46.0,44.3
2020-01-13 15:00:00-08:00,23955.0,54.3,56.7,56.0,38.3,47.0,44.7
2020-01-13 16:00:00-08:00,25772.0,54.0,57.0,53.0,39.0,48.0,45.0
2020-01-13 17:00:00-08:00,27899.0,51.7,56.3,52.7,39.0,48.3,45.7
2020-01-13 18:00:00-08:00,28223.0,49.3,55.7,52.3,39.0,48.7,46.3
2020-01-13 19:00:00-08:00,27700.0,47.0,55.0,52.0,39.0,49.0,47.0
2020-01-13 20:00:00-08:00,26773.0,46.3,54.7,51.7,38.3,48.3,46.0
2020-01-13 21:00:00-08:00,25323.0,45.7,54.3,51.3,37.7,47.7,45.0
2020-01-13 22:00:00-08:00,23503.0,45.0,54.0,51.0,37.0,47.0,44.0
2020-01-13 23:00:00-08:00,21854.0,44.0,53.3,50.7,37.0,47.0,44.0
2020-01-14 00:00:00-08:00,20851.0,43.0,52.7,50.3,37.0,47.0,44.0
2020-01-14 01:00:00-08:00,20205.0,42.0,52.0,50.0,37.0,47.0,44.0
2020-01-14 02:00:00-08:00,19876.0,41.3,51.7,49.3,36.3,46.3,44.7
2020-01-14 03:00:00-08:00,19983.0,40.7,51.3,48.7,35.7,45.7,45.3
2020-01-14 04:00:00-08:00,20852.0,40.0,51.0,48.0,35.0,45.0,46.0
2020-01-14 05:00:00-08:00,22803.0,39.7,50.3,48.3,35.3,45.0,45.3
2020-01-14 06:00:00-08:00,25297.0,39.3,49.7,48.7,35.7,45.0,44.7
2020-01-14 07:00:00-08:00,26156.0,39.0,49.0,49.0,36.0,45.0,44.0
2020-01-14 08:00:00-08:00,25242.0,41.3,50.3,50.0,36.3,45.0,43.0
2020-01-14 09:00:00-08:00,23923.0,43.7,51.7,51.0,36.7,45.0,42.0
2020-01-14 10:00:00-08:00,23035.0,46.0,53.0,52.0,37.0,45.0,41.0
2020-01-14 11:00:00-08:00,22395.0,48.0,54.3,52.3,37.0,45.0,40.7
2020-01-14 12:00:00-08:00,22170.0,50.0,55.7,52.7,37.0,45.0,40.3
2020-01-14 13:00:00-08:00,22300.0,52.0,57.0,53.0,37.0,45.0,40.0
2020-01-14 14:00:00-08:00,22823.0,52.7,56.3,52.7,37.7,46.7,40.3
2020-01-14 15:00:00-08:00,23907.0,53.3,55.7,52.3,38.3,48.3,40.7
2020-01-14 16:00:00-08:00,25657.0,53.0,56.0,54.0,39.0,50.0,41.0
2020-01-14 17:00:00-08:00,27813.0,50.7,55.3,53.0,39.3,49.7,41.7
2020-01-14 18:00:00-08:00,28164.0,48.3,54.7,52.0,39.7,49.3,42.3
2020-01-14 19:00:00-08:00,27711.0,46.0,54.0,51.0,40.0,49.0,43.0
2020-01-14 20:00:00-08:00,26929.0,45.3,53.7,50.3,40.7,48.3,42.0
2020-01-14 21:00:00-08:00,25494.0,44.7,53.3,49.7,41.3,47.7,41.0
2020-01-14 22:00:00-08:00,23665.0,44.0,53.0,49.0,42.0,47.0,40.0
2020-01-14 23:00:00-08:00,22101.0,43.0,52.7,48.7,41.7,47.0,40.0
2020-01-15 00:00:00-08:00,21075.0,42.0,52.3,48.3,41.3,47.0,40.0
2020-01-15 01:00:00-08:00,20469.0,41.0,52.0,48.0,41.0,47.0,40.0
2020-01-15 02:00:00-08:00,20223.0,40.7,51.3,47.0,40.3,46.0,39.7
2020-01-15 03:00:00-08:00,20405.0,40.3,50.7,46.0,39.7,45.0,39.3
2020-01-15 04:00:00-08:00,21376.0,40.0,50.0,45.0,39.0,44.0,39.0
2020-01-15 05:00:00-08:00,23361.0,38.7,49.3,45.3,38.7,44.0,39.3
2020-01-15 06:00:00-08:00,25882.0,37.3,48.7,45.7,38.3,44.0,39.7
2020-01-15 07:00:00-08:00,26867.0,36.0,48.0,46.0,38.0,44.0,40.0
2020-01-15 08:00:00-08:00,25989.0,37.3,49.7,47.3,38.0,43.7,40.0
2020-01-15 09:00:00-08:00,24593.0,38.7,51.3,48.7,38.0,43.3,40.0
2020-01-15 10:00:00-08:00,23481.0,40.0,53.0,50.0,38.0,43.0,40.0
2020-01-15 11:00:00-08:00,22776.0,43.0,54.3,51.0,39.0,44.3,40.3
2020-01-15 12:00:00-08:00,22512.0,46.0,55.7,52.0,40.0,45.7,40.7
2020-01-15 13:00:00-08:00,22986.0,49.0,57.0,53.0,41.0,47.0,41.0
2020-01-15 14:00:00-08:00,23228.0,50.0,56.3,53.3,41.0,48.0,41.3
2020-01-15 15:00:00-08:00,24271.0,51.0,55.7,53.7,41.0,49.0,41.7
2020-01-15 16:00:00-08:00,25948.0,53.0,56.0,54.0,41.0,50.0,42.0
2020-01-15 17:00:00-08:00,28045.0,51.7,55.3,53.7,41.0,50.3,42.7
2020-01-15 18:00:00-08:00,28457.0,50.3,54.7,53.3,41.0,50.7,43.3
2020-01-15 19:00:00-08:00,28019.0,49.0,54.0,53.0,41.0,51.0,44.0
2020-01-15 20:00:00-08:00,27240.0,49.0,53.7,52.7,40.0,50.0,43.3
2020-01-15 21:00:00-08:00,25862.0,49.0,53.3,52.3,39.0,49.0,42.7
2020-01-15 22:00:00-08:00,24060.0,49.0,53.0,52.0,38.0,48.0,42.0
2020-01-15 23:00:00-08:00,22454.0,48.0,52.7,51.7,37.7,47.7,42.3
2020-01-16 00:00:00-08:00,21444.0,47.0,52.3,51.3,37.3,47.3,42.7
2020-01-16 01:00:00-08:00,20806.0,46.0,52.0,51.0,37.0,47.0,43.0
2020-01-16 02:00:00-08:00,20536.0,45.3,52.0,50.7,36.3,47.0,42.7
2020-01-16 03:00:00-08:00,20661.0,44.7,52.0,50.3,35.7,47.0,42.3
2020-01-16 04:00:00-08:00,21514.0,44.0,52.0,50.0,35.0,47.0,42.0
2020-01-16 05:00:00-08:00,23410.0,43.7,51.3,49.7,35.0,46.7,42.0
2020-01-16 06:00:00-08:00,25829.0,43.3,50.7,49.3,35.0,46.3,42.0
2020-01-16 07:00:00-08:00,26769.0,43.0,50.0,49.0,35.0,46.0,42.0
2020-01-16 08:00:00-08:00,26275.0,45.7,52.0,49.3,36.0,47.0,41.7
2020-01-16 09:00:00-08:00,25704.0,48.3,54.0,49.7,37.0,48.0,41.3
2020-01-16 10:00:00-08:00,25436.0,51.0,56.0,50.0,38.0,49.0,41.0
2020-01-16 11:00:00-08:00,25192.0,53.3,56.7,50.0,38.0,48.7,41.0
2020-01-16 12:00:00-08:00,24865.0,55.7,57.3,50.0,38.0,48.3,41.0
2020-01-16 13:00:00-08:00,25006.0,58.0,58.0,50.0,38.0,48.0,41.0
2020-01-16 14:00:00-08:00,25129.0,58.0,57.7,49.3,38.7,48.0,41.3
2020-01-16 15:00:00-08:00,25757.0,58.0,57.3,48.7,39.3,48.0,41.7
2020-01-16 16:00:00-08:00,27092.0,57.0,56.0,49.0,40.0,48.0,42.0
2020-01-16 17:00:00-08:00,28908.0,54.3,55.7,48.7,40.0,49.0,42.3
2020-01-16 18:00:00-08:00,29134.0,51.7,55.3,48.3,40.0,50.0,42.7
2020-01-16 19:00:00-08:00,28605.0,49.0,55.0,48.0,40.0,51.0,43.0
2020-01-16 20:00:00-08:00,27736.0,47.7,54.7,47.7,40.3,47.3,42.3
2020-01-16 21:00:00-08:00,26261.0,46.3,54.3,47.3,40.7,43.7,41.7
2020-01-16 22:00:00-08:00,24338.0,45.0,54.0,47.0,41.0,40.0,41.0
2020-01-16 23:00:00-08:00,22603.0,44.0,53.3,46.7,41.0,40.7,41.0
2020-01-17 00:00:00-08:00,21731.0,43.0,52.7,46.3,41.0,41.3,41.0
2020-01-17 01:00:00-08:00,20907.0,42.0,52.0,46.0,41.0,42.0,41.0
2020-01-17 02:00:00-08:00,20614.0,41.7,51.3,45.3,40.0,43.7,40.7
2020-01-17 03:00:00-08:00,20782.0,41.3,50.7,44.7,39.0,45.3,40.3
2020-01-17 04:00:00-08:00,21600.0,41.0,50.0,44.0,38.0,47.0,40.0
2020-01-17 05:00:00-08:00,23307.0,40.0,49.7,44.3,38.0,45.0,40.0
2020-01-17 06:00:00-08:00,25553.0,39.0,49.3,44.7,38.0,43.0,40.0
2020-01-17 07:00:00-08:00,26611.0,38.0,49.0,45.0,38.0,41.0,40.0
2020-01-17 08:00:00-08:00,26095.0,40.3,51.3,46.7,38.0,41.3,40.0
2020-01-17 09:00:00-08:00,25095.0,42.7,53.7,48.3,38.0,41.7,40.0
2020-01-17 10:00:00-08:00,24089.0,45.0,56.0,50.0,38.0,42.0,40.0
2020-01-17 11:00:00-08:00,23197.0,47.3,57.3,51.0,38.0,40.3,40.3
2020-01-17 12:00:00-08:00,22691.0,49.7,58.7,52.0,38.0,38.7,40.7
2020-01-17 13:00:00-08:00,22728.0,52.0,60.0,53.0,38.0,37.0,41.0
2020-01-17 14:00:00-08:00,23083.0,52.3,59.3,53.0,38.3,39.3,41.7
2020-01-17 15:00:00-08:00,23864.0,52.7,58.7,53.0,38.7,41.7,42.3
2020-01-17 16:00:00-08:00,25445.0,53.0,57.0,54.0,39.0,44.0,43.0
2020-01-17 17:00:00-08:00,27424.0,50.7,56.3,53.3,38.7,43.7,43.0
2020-01-17 18:00:00-08:00,27725.0,48.3,55.7,52.7,38.3,43.3,43.0
2020-01-17 19:00:00-08:00,27239.0,46.0,55.0,52.0,38.0,43.0,43.0
2020-01-17 20:00:00-08:00,26530.0,45.3,54.7,51.3,38.3,43.0,41.7
2020-01-17 21:00:00-08:00,25533.0,44.7,54.3,50.7,38.7,43.0,40.3
2020-01-17 22:00:00-08:00,24136.0,44.0,54.0,50.0,39.0,43.0,39.0
2020-01-17 23:00:00-08:00,22640.0,43.0,53.3,49.3,39.0,42.3,39.0
2020-01-18 00:00:00-08:00,21571.0,42.0,52.7,48.7,39.0,41.7,39.0
2020-01-18 01:00:00-08:00,20834.0,41.0,52.0,48.0,39.0,41.0,39.0
2020-01-18 02:00:00-08:00,20367.0,40.7,51.0,47.3,38.0,40.3,38.7
2020-01-18 03:00:00-08:00,20236.0,40.3,50.0,46.7,37.0,39.7,38.3
2020-01-18 04:00:00-08:00,20567.0,40.0,49.0,46.0,36.0,39.0,38.0
2020-01-18 05:00:00-08:00,21420.0,39.0,49.0,46.0,36.0,38.3,38.3
2020-01-18 06:00:00-08:00,22508.0,38.0,49.0,46.0,36.0,37.7,38.7
2020-01-18 07:00:00-08:00,23153.0,37.0,49.0,46.0,36.0,37.0,39.0
2020-01-18 08:00:00-08:00,23002.0,38.0,51.3,46.3,37.3,35.0,39.0
2020-01-18 09:00:00-08:00,22275.0,39.0,53.7,46.7,38.7,33.0,39.0
2020-01-18 10:00:00-08:00,21458.0,40.0,56.0,47.0,40.0,31.0,39.0
2020-01-18 11:00:00-08:00,20814.0,42.3,58.0,48.0,41.0,31.7,39.3
2020-01-18 12:00:00-08:00,20331.0,44.7,60.0,49.0,42.0,32.3,39.7
2020-01-18 13:00:00-08:00,20088.0,47.0,62.0,50.0,43.0,33.0,40.0
2020-01-18 14:00:00-08:00,20553.0,47.7,61.0,50.0,42.7,35.7,41.0
2020-01-18 15:00:00-08:00,21635.0,48.3,60.0,50.0,42.3,38.3,42.0
2020-01-18 16:00:00-08:00,23326.0,51.0,60.0,50.0,42.0,41.0,43.0
2020-01-18 17:00:00-08:00,25346.0,49.7,59.0,49.3,41.7,42.0,43.0
2020-01-18 18:00:00-08:00,25575.0,48.3,58.0,48.7,41.3,43.0,43.0
2020-01-18 19:00:00-08:00,25266.0,47.0,57.0,48.0,41.0,44.0,43.0
2020-01-18 20:00:00-08:00,24722.0,46.7,56.7,47.7,40.7,40.3,42.0
2020-01-18 21:00:00-08:00,23982.0,46.3,56.3,47.3,40.3,36.7,41.0
2020-01-18 22:00:00-08:00,22952.0,46.0,56.0,47.0,40.0,33.0,40.0
2020-01-18 23:00:00-08:00,21732.0,45.3,55.3,47.0,39.7,32.0,39.7
2020-01-19 00:00:00-08:00,20863.0,44.7,54.7,47.0,39.3,31.0,39.3
2020-01-19 01:00:00-08:00,20197.0,44.0,54.0,47.0,39.0,30.0,39.0
2020-01-19 02:00:00-08:00,19800.0,43.3,53.0,46.7,38.3,28.7,39.3
2020-01-19 03:00:00-08:00,19670.0,42.7,52.0,46.3,37.7,27.3,39.7
2020-01-19 04:00:00-08:00,19829.0,42.0,51.0,46.0,37.0,26.0,40.0
2020-01-19 05:00:00-08:00,20292.0,40.3,51.0,45.7,37.0,26.7,40.0
2020-01-19 06:00:00-08:00,21004.0,38.7,51.0,45.3,37.0,27.3,40.0
2020-01-19 07:00:00-08:00,21469.0,37.0,51.0,45.0,37.0,28.0,40.0
2020-01-19 08:00:00-08:00,21693.0,38.0,54.3,46.0,38.3,27.7,39.7
2020-01-19 09:00:00-08:00,21450.0,39.0,57.7,47.0,39.7,27.3,39.3
2020-01-19 10:00:00-08:00,21061.0,40.0,61.0,48.0,41.0,27.0,39.0
2020-01-19 11:00:00-08:00,20726.0,42.7,62.7,49.0,42.3,28.7,39.7
2020-01-19 12:00:00-08:00,20481.0,45.3,64.3,50.0,43.7,30.3,40.3
2020-01-19 13:00:00-08:00,21111.0,48.0,66.0,51.0,45.0,32.0,41.0
2020-01-19 14:00:00-08:00,21790.0,49.0,64.7,51.0,44.7,36.7,41.7
2020-01-19 15:00:00-08:00,22511.0,50.0,63.3,51.0,44.3,41.3,42.3
2020-01-19 16:00:00-08:00,23835.0,52.0,65.0,52.0,44.0,46.0,43.0
2020-01-19 17:00:00-08:00,25430.0,51.0,63.3,51.7,44.0,46.7,43.7
2020-01-19 18:00:00-08:00,25603.0,50.0,61.7,51.3,44.0,47.3,44.3
2020-01-19 19:00:00-08:00,25286.0,49.0,60.0,51.0,44.0,48.0,45.0
2020-01-19 20:00:00-08:00,24618.0,49.3,59.7,51.0,43.3,46.7,44.3
2020-01-19 21:00:00-08:00,23634.0,49.7,59.3,51.0,42.7,45.3,43.7
2020-01-19 22:00:00-08:00,22221.0,50.0,59.0,51.0,42.0,44.0,43.0
2020-01-19 23:00:00-08:00,20932.0,49.3,58.3,50.7,41.7,44.7,42.7
2020-01-20 00:00:00-08:00,20025.0,48.7,57.7,50.3,41.3,45.3,42.3
2020-01-20 01:00:00-08:00,19442.0,48.0,57.0,50.0,41.0,46.0,42.0
2020-01-20 02:00:00-08:00,19142.0,47.3,56.3,50.0,41.0,45.3,42.0
2020-01-20 03:00:00-08:00,19235.0,46.7,55.7,50.0,41.0,44.7,42.0
2020-01-20 04:00:00-08:00,19927.0,46.0,55.0,50.0,41.0,44.0,42.0
2020-01-20 05:00:00-08:00,21352.0,46.0,54.3,49.7,40.7,44.3,42.3
2020-01-20 06:00:00-08:00,23167.0,46.0,53.7,49.3,40.3,44.7,42.7
2020-01-20 07:00:00-08:00,24445.0,46.0,53.0,49.0,40.0,45.0,43.0
2020-01-20 08:00:00-08:00,25329.0,49.0,55.0,49.7,41.0,48.0,43.3
2020-01-20 09:00:00-08:00,25703.0,52.0,57.0,50.3,42.0,51.0,43.7
2020-01-20 10:00:00-08:00,25668.0,55.0,59.0,51.0,43.0,54.0,44.0
2020-01-20 11:00:00-08:00,25437.0,57.3,60.0,51.3,43.3,53.3,44.3
2020-01-20 12:00:00-08:00,25110.0,59.7,61.0,51.7,43.7,52.7,44.7
2020-01-20 13:00:00-08:00,24833.0,62.0,62.0,52.0,44.0,52.0,45.0
2020-01-20 14:00:00-08:00,25079.0,62.3,60.7,52.3,44.7,53.0,45.7
2020-01-20 15:00:00-08:00,25477.0,62.7,59.3,52.7,45.3,54.0,46.3
2020-01-20 16:00:00-08:00,26418.0,60.0,60.0,52.0,46.0,55.0,47.0
2020-01-20 17:00:00-08:00,27991.0,57.7,59.7,51.7,45.7,55.0,47.3
2020-01-20 18:00:00-08:00,28106.0,55.3,59.3,51.3,45.3,55.0,47.7
2020-01-20 19:00:00-08:00,27488.0,53.0,59.0,51.0,45.0,55.0,48.0
2020-01-20 20:00:00-08:00,26498.0,52.7,59.3,51.0,44.7,53.0,46.7
2020-01-20 21:00:00-08:00,25021.0,52.3,59.7,51.0,44.3,51.0,45.3
2020-01-20 22:00:00-08:00,23299.0,52.0,60.0,51.0,44.0,49.0,44.0
2020-01-20 23:00:00-08:00,21744.0,51.0,59.0,51.0,44.0,49.0,44.3
2020-01-21 00:00:00-08:00,20680.0,50.0,58.0,51.0,44.0,49.0,44.7
2020-01-21 01:00:00-08:00,19960.0,49.0,57.0,51.0,44.0,49.0,45.0
2020-01-21 02:00:00-08:00,19617.0,48.7,56.3,50.7,45.0,49.3,45.7
2020-01-21 03:00:00-08:00,19726.0,48.3,55.7,50.3,46.0,49.7,46.3
2020-01-21 04:00:00-08:00,20525.0,48.0,55.0,50.0,47.0,50.0,47.0
2020-01-21 05:00:00-08:00,22349.0,47.3,54.3,50.3,46.3,49.3,47.3
2020-01-21 06:00:00-08:00,24700.0,46.7,53.7,50.7,45.7,48.7,47.7
2020-01-21 07:00:00-08:00,25848.0,46.0,53.0,51.0,45.0,48.0,48.0
2020-01-21 08:00:00-08:00,25701.0,48.0,54.0,52.0,44.0,48.7,47.7
2020-01-21 09:00:00-08:00,25144.0,50.0,55.0,53.0,43.0,49.3,47.3
2020-01-21 10:00:00-08:00,24575.0,52.0,56.0,54.0,42.0,50.0,47.0
2020-01-21 11:00:00-08:00,24360.0,54.3,57.0,54.3,41.7,49.3,47.7
2020-01-21 12:00:00-08:00,24456.0,56.7,58.0,54.7,41.3,48.7,48.3
2020-01-21 13:00:00-08:00,24456.0,59.0,59.0,55.0,41.0,48.0,49.0
2020-01-21 14:00:00-08:00,24460.0,59.3,58.3,55.0,42.3,49.3,49.0
2020-01-21 15:00:00-08:00,24860.0,59.7,57.7,55.0,43.7,50.7,49.0
2020-01-21 16:00:00-08:00,26113.0,61.0,59.0,55.0,45.0,52.0,49.0
2020-01-21 17:00:00-08:00,27809.0,58.3,58.7,55.0,45.3,51.7,49.7
2020-01-21 18:00:00-08:00,28095.0,55.7,58.3,55.0,45.7,51.3,50.3
2020-01-21 19:00:00-08:00,27536.0,53.0,58.0,55.0,46.0,51.0,51.0
2020-01-21 20:00:00-08:00,26537.0,52.3,58.0,54.7,45.3,50.3,51.0
2020-01-21 21:00:00-08:00,25100.0,51.7,58.0,54.3,44.7,49.7,51.0
2020-01-21 22:00:00-08:00,23314.0,51.0,58.0,54.0,44.0,49.0,51.0
2020-01-21 23:00:00-08:00,21814.0,50.3,57.3,53.7,44.0,49.3,51.0
2020-01-22 00:00:00-08:00,20872.0,49.7,56.7,53.3,44.0,49.7,51.0
2020-01-22 01:00:00-08:00,20206.0,49.0,56.0,53.0,44.0,50.0,51.0
2020-01-22 02:00:00-08:00,19813.0,48.7,55.0,52.7,43.3,48.7,50.3
2020-01-22 03:00:00-08:00,19858.0,48.3,54.0,52.3,42.7,47.3,49.7
2020-01-22 04:00:00-08:00,20680.0,48.0,53.0,52.0,42.0,46.0,49.0
2020-01-22 05:00:00-08:00,22411.0,47.7,53.0,52.0,42.7,46.7,49.3
2020-01-22 06:00:00-08:00,24617.0,47.3,53.0,52.0,43.3,47.3,49.7
2020-01-22 07:00:00-08:00,25519.0,47.0,53.0,52.0,44.0,48.0,50.0
2020-01-22 08:00:00-08:00,25167.0,49.3,54.7,52.3,44.0,48.3,49.7
2020-01-22 09:00:00-08:00,24382.0,51.7,56.3,52.7,44.0,48.7,49.3
2020-01-22 10:00:00-08:00,23515.0,54.0,58.0,53.0,44.0,49.0,49.0
2020-01-22 11:00:00-08:00,22969.0,56.0,59.7,54.0,44.0,48.7,49.0
2020-01-22 12:00:00-08:00,22659.0,58.0,61.3,55.0,44.0,48.3,49.0
2020-01-22 13:00:00-08:00,22768.0,60.0,63.0,56.0,44.0,48.0,49.0
2020-01-22 14:00:00-08:00,23076.0,60.7,62.3,56.3,45.0,49.3,49.0
2020-01-22 15:00:00-08:00,23728.0,61.3,61.7,56.7,46.0,50.7,49.0
2020-01-22 16:00:00-08:00,24957.0,62.0,60.0,56.0,47.0,52.0,49.0
2020-01-22 17:00:00-08:00,26896.0,59.7,59.7,55.3,47.3,52.0,49.3
2020-01-22 18:00:00-08:00,27356.0,57.3,59.3,54.7,47.7,52.0,49.7
2020-01-22 19:00:00-08:00,26857.0,55.0,59.0,54.0,48.0,52.0,50.0
2020-01-22 20:00:00-08:00,26057.0,54.3,58.7,53.7,47.0,51.7,49.0
2020-01-22 21:00:00-08:00,24783.0,53.7,58.3,53.3,46.0,51.3,48.0
2020-01-22 22:00:00-08:00,23145.0,53.0,58.0,53.0,45.0,51.0,47.0
2020-01-22 23:00:00-08:00,21861.0,52.0,57.3,53.0,45.0,51.3,47.3
2020-01-23 00:00:00-08:00,21040.0,51.0,56.7,53.0,45.0,51.7,47.7
2020-01-23 01:00:00-08:00,20456.0,50.0,56.0,53.0,45.0,52.0,48.0
2020-01-23 02:00:00-08:00,20112.0,49.3,55.0,52.3,44.3,50.7,47.3
2020-01-23 03:00:00-08:00,20244.0,48.7,54.0,51.7,43.7,49.3,46.7
2020-01-23 04:00:00-08:00,21055.0,48.0,53.0,51.0,43.0,48.0,46.0
2020-01-23 05:00:00-08:00,22781.0,47.0,53.3,51.0,43.3,48.0,47.0
2020-01-23 06:00:00-08:00,24969.0,46.0,53.7,51.0,43.7,48.0,48.0
2020-01-23 07:00:00-08:00,25799.0,45.0,54.0,51.0,44.0,48.0,49.0
2020-01-23 08:00:00-08:00,25115.0,47.0,57.0,51.3,44.3,47.7,48.7
2020-01-23 09:00:00-08:00,24162.0,49.0,60.0,51.7,44.7,47.3,48.3
2020-01-23 10:00:00-08:00,23435.0,51.0,63.0,52.0,45.0,47.0,48.0
2020-01-23 11:00:00-08:00,23175.0,53.3,64.0,53.0,46.0,47.7,48.3
2020-01-23 12:00:00-08:00,23094.0,55.7,65.0,54.0,47.0,48.3,48.7
2020-01-23 13:00:00-08:00,23530.0,58.0,66.0,55.0,48.0,49.0,49.0
2020-01-23 14:00:00-08:00,23561.0,58.7,65.3,55.3,48.7,50.3,49.3
2020-01-23 15:00:00-08:00,24002.0,59.3,64.7,55.7,49.3,51.7,49.7
2020-01-23 16:00:00-08:00,25361.0,60.0,63.0,56.0,50.0,53.0,50.0
2020-01-23 17:00:00-08:00,27027.0,58.3,62.0,55.7,50.0,53.3,50.3
2020-01-23 18:00:00-08:00,27467.0,56.7,61.0,55.3,50.0,53.7,50.7
2020-01-23 19:00:00-08:00,26944.0,55.0,60.0,55.0,50.0,54.0,51.0
2020-01-23 20:00:00-08:00,26086.0,54.7,59.7,54.7,49.0,53.7,50.7
2020-01-23 21:00:00-08:00,24780.0,54.3,59.3,54.3,48.0,53.3,50.3
2020-01-23 22:00:00-08:00,23160.0,54.0,59.0,54.0,47.0,53.0,50.0
2020-01-23 23:00:00-08:00,21649.0,53.0,58.3,53.7,46.7,52.7,50.3
2020-01-24 00:00:00-08:00,20750.0,52.0,57.7,53.3,46.3,52.3,50.7
2020-01-24 01:00:00-08:00,20274.0,51.0,57.0,53.0,46.0,52.0,51.0
2020-01-24 02:00:00-08:00,19929.0,50.3,56.3,52.7,45.3,51.7,50.0
2020-01-24 03:00:00-08:00,19954.0,49.7,55.7,52.3,44.7,51.3,49.0
2020-01-24 04:00:00-08:00,20782.0,49.0,55.0,52.0,44.0,51.0,48.0
2020-01-24 05:00:00-08:00,22557.0,48.7,55.0,52.0,44.3,50.7,49.0
2020-01-24 06:00:00-08:00,24583.0,48.3,55.0,52.0,44.7,50.3,50.0
2020-01-24 07:00:00-08:00,25567.0,48.0,55.0,52.0,45.0,50.0,51.0
2020-01-24 08:00:00-08:00,25040.0,49.3,57.0,53.0,45.3,49.0,50.7
2020-01-24 09:00:00-08:00,24146.0,50.7,59.0,54.0,45.7,48.0,50.3
2020-01-24 10:00:00-08:00,23443.0,52.0,61.0,55.0,46.0,47.0,50.0
2020-01-24 11:00:00-08:00,22947.0,54.0,62.0,56.0,46.7,47.3,50.7
2020-01-24 12:00:00-08:00,22581.0,56.0,63.0,57.0,47.3,47.7,51.3
2020-01-24 13:00:00-08:00,22698.0,58.0,64.0,58.0,48.0,48.0,52.0
2020-01-24 14:00:00-08:00,23037.0,58.7,63.3,58.0,48.3,50.0,52.0
2020-01-24 15:00:00-08:00,23567.0,59.3,62.7,58.0,48.7,52.0,52.0
2020-01-24 16:00:00-08:00,24787.0,59.0,63.0,61.0,49.0,54.0,52.0
2020-01-24 17:00:00-08:00,26506.0,57.7,62.0,60.0,49.3,54.3,52.7
2020-01-24 18:00:00-08:00,26698.0,56.3,61.0,59.0,49.7,54.7,53.3
2020-01-24 19:00:00-08:00,26005.0,55.0,60.0,58.0,50.0,55.0,54.0
2020-01-24 20:00:00-08:00,25191.0,54.3,60.0,57.7,49.0,54.3,54.0
2020-01-24 21:00:00-08:00,24200.0,53.7,60.0,57.3,48.0,53.7,54.0
2020-01-24 22:00:00-08:00,22859.0,53.0,60.0,57.0,47.0,53.0,54.0
2020-01-24 23:00:00-08:00,21528.0,52.3,59.3,56.7,47.0,53.0,54.3
2020-01-25 00:00:00-08:00,20480.0,51.7,58.7,56.3,47.0,53.0,54.7
2020-01-25 01:00:00-08:00,19704.0,51.0,58.0,56.0,47.0,53.0,55.0
2020-01-25 02:00:00-08:00,19117.0,50.3,57.3,55.7,46.7,52.3,54.0
2020-01-25 03:00:00-08:00,18970.0,49.7,56.7,55.3,46.3,51.7,53.0
2020-01-25 04:00:00-08:00,19293.0,49.0,56.0,55.0,46.0,51.0,52.0
2020-01-25 05:00:00-08:00,20210.0,48.3,55.7,55.0,46.0,50.3,52.3
2020-01-25 06:00:00-08:00,21275.0,47.7,55.3,55.0,46.0,49.7,52.7
2020-01-25 07:00:00-08:00,21774.0,47.0,55.0,55.0,46.0,49.0,53.0
2020-01-25 08:00:00-08:00,21733.0,49.0,57.7,56.0,46.3,49.3,53.0
2020-01-25 09:00:00-08:00,21184.0,51.0,60.3,57.0,46.7,49.7,53.0
2020-01-25 10:00:00-08:00,20451.0,53.0,63.0,58.0,47.0,50.0,53.0
2020-01-25 11:00:00-08:00,19954.0,55.3,64.3,58.7,47.7,50.7,53.3
2020-01-25 12:00:00-08:00,19757.0,57.7,65.7,59.3,48.3,51.3,53.7
2020-01-25 13:00:00-08:00,19838.0,60.0,67.0,60.0,49.0,52.0,54.0
2020-01-25 14:00:00-08:00,20392.0,61.0,66.0,60.3,48.3,53.0,54.0
2020-01-25 15:00:00-08:00,21388.0,62.0,65.0,60.7,47.7,54.0,54.0
2020-01-25 16:00:00-08:00,22869.0,62.0,63.0,60.0,47.0,55.0,54.0
2020-01-25 17:00:00-08:00,24727.0,60.0,62.3,59.3,47.7,55.3,54.3
2020-01-25 18:00:00-08:00,25182.0,58.0,61.7,58.7,48.3,55.7,54.7
2020-01-25 19:00:00-08:00,24766.0,56.0,61.0,58.0,49.0,56.0,55.0
2020-01-25 20:00:00-08:00,24131.0,55.7,60.7,58.0,48.0,55.3,55.0
2020-01-25 21:00:00-08:00,23237.0,55.3,60.3,58.0,47.0,54.7,55.0
2020-01-25 22:00:00-08:00,22027.0,55.0,60.0,58.0,46.0,54.0,55.0
2020-01-25 23:00:00-08:00,20863.0,54.3,59.7,57.7,45.7,54.3,55.0
2020-01-26 00:00:00-08:00,20085.0,53.7,59.3,57.3,45.3,54.7,55.0
2020-01-26 01:00:00-08:00,19386.0,53.0,59.0,57.0,45.0,55.0,55.0
